SK_ID_CURR,TARGET,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_PHONE,REGION_RATING_CLIENT,HOUR_APPR_PROCESS_START,REG_CITY_NOT_WORK_CITY,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,NAME_TYPE_SUITE_Family,NAME_TYPE_SUITE_Unaccompanied,NAME_INCOME_TYPE_Commercialassociate,NAME_INCOME_TYPE_Pensioner,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,NAME_FAMILY_STATUS_Married,NAME_FAMILY_STATUS_Singlenotmarried,OCCUPATION_TYPE_Laborers,WEEKDAY_APPR_PROCESS_START_FRIDAY,WEEKDAY_APPR_PROCESS_START_MONDAY,WEEKDAY_APPR_PROCESS_START_THURSDAY,WEEKDAY_APPR_PROCESS_START_TUESDAY,WEEKDAY_APPR_PROCESS_START_WEDNESDAY,ORGANIZATION_TYPE_BusinessEntityType3,ORGANIZATION_TYPE_Selfemployed,FONDKAPREMONT_MODE_regoperaccount,HOUSETYPE_MODE_blockofflats,WALLSMATERIAL_MODE_Panel,WALLSMATERIAL_MODE_Stonebrick,DAYS_EMPLOYED_PERC,INCOME_CREDIT_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,BURO_DAYS_CREDIT_MIN,BURO_DAYS_CREDIT_MAX,BURO_DAYS_CREDIT_VAR,BURO_DAYS_CREDIT_ENDDATE_MIN,BURO_DAYS_CREDIT_ENDDATE_MAX,BURO_DAYS_CREDIT_ENDDATE_MEAN,BURO_CREDIT_DAY_OVERDUE_MAX,BURO_CREDIT_DAY_OVERDUE_MEAN,BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_MAX,BURO_AMT_CREDIT_SUM_DEBT_MAX,BURO_AMT_CREDIT_SUM_DEBT_MEAN,BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_MEAN,BURO_AMT_CREDIT_SUM_LIMIT_SUM,BURO_MONTHS_BALANCE_SIZE_SUM,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,BURO_CREDIT_CURRENCY_currency1_MEAN,BURO_CREDIT_TYPE_Consumercredit_MEAN,ACTIVE_DAYS_CREDIT_MIN,ACTIVE_DAYS_CREDIT_MAX,ACTIVE_DAYS_CREDIT_ENDDATE_MIN,ACTIVE_DAYS_CREDIT_UPDATE_MEAN,ACTIVE_AMT_CREDIT_SUM_MAX,ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,ACTIVE_MONTHS_BALANCE_SIZE_SUM,CLOSED_DAYS_CREDIT_MAX,CLOSED_DAYS_CREDIT_VAR,CLOSED_DAYS_CREDIT_ENDDATE_MIN,CLOSED_DAYS_CREDIT_ENDDATE_MAX,CLOSED_DAYS_CREDIT_ENDDATE_MEAN,CLOSED_CREDIT_DAY_OVERDUE_MAX,CLOSED_CREDIT_DAY_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_MAX,CLOSED_AMT_CREDIT_SUM_DEBT_MAX,CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,PREV_AMT_ANNUITY_MIN,PREV_AMT_ANNUITY_MAX,PREV_AMT_APPLICATION_MIN,PREV_APP_CREDIT_PERC_MIN,PREV_APP_CREDIT_PERC_MAX,PREV_AMT_DOWN_PAYMENT_MIN,PREV_AMT_DOWN_PAYMENT_MAX,PREV_AMT_GOODS_PRICE_MIN,PREV_HOUR_APPR_PROCESS_START_MIN,PREV_HOUR_APPR_PROCESS_START_MAX,PREV_DAYS_DECISION_MIN,PREV_DAYS_DECISION_MAX,PREV_DAYS_DECISION_MEAN,PREV_CNT_PAYMENT_MEAN,PREV_CNT_PAYMENT_SUM,PREV_NAME_CONTRACT_TYPE_Cashloans_MEAN,PREV_NAME_CONTRACT_TYPE_Consumerloans_MEAN,PREV_NAME_PAYMENT_TYPE_Cashthroughthebank_MEAN,PREV_NAME_TYPE_SUITE_nan_MEAN,PREV_NAME_CLIENT_TYPE_New_MEAN,PREV_NAME_CLIENT_TYPE_Repeater_MEAN,PREV_CHANNEL_TYPE_Countrywide_MEAN,PREV_NAME_SELLER_INDUSTRY_Consumerelectronics_MEAN,APPROVED_CNT_PAYMENT_SUM,POS_MONTHS_BALANCE_MAX,POS_MONTHS_BALANCE_SIZE,POS_SK_DPD_MAX,POS_SK_DPD_DEF_MAX,INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,INSTAL_DPD_MAX,INSTAL_DPD_MEAN,INSTAL_DPD_SUM,INSTAL_DBD_MAX,INSTAL_DBD_MEAN,INSTAL_DBD_SUM,INSTAL_PAYMENT_PERC_MAX,INSTAL_PAYMENT_PERC_MEAN,INSTAL_PAYMENT_DIFF_MAX,INSTAL_PAYMENT_DIFF_MEAN,INSTAL_PAYMENT_DIFF_SUM,INSTAL_PAYMENT_DIFF_VAR,INSTAL_AMT_INSTALMENT_MAX,INSTAL_AMT_INSTALMENT_MEAN,INSTAL_AMT_INSTALMENT_SUM,INSTAL_AMT_PAYMENT_MIN,INSTAL_DAYS_ENTRY_PAYMENT_SUM
223702,0,1,1,0,1,225000.0,1125000.0,47794.5,1125000.0,-45.205479452054796,2382.0,44.0,44.0,1,0,0,2,14,0,1.0,0.0,313.0,1,0.0,0.0,1.0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0.14436363636363636,0.2,75000.0,0.21242,0.042484,1039.0,165.0,381938.0,-3361.0,-3361.0,-3361.0,0.0,0.0,0.0,14400000.0,-12820356.0,-6466682.25,0.0,-168494.58,-336989.16,0.0,1.0,0.0,1.0,0.0,1039.0,165.0,-3361.0,16.5,14400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49683.96,49683.96,496800.0,1.1111111111111112,1.1111111111111112,-49680.0,49680.0,496800.0,15.0,15.0,313.0,313.0,313.0,10.0,10.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,10.0,2.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,17.0,13.1,131.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,49683.96,49679.7615,496797.615,49641.975,1601.0
428830,0,1,0,0,1,112500.0,180000.0,9000.0,180000.0,-37.46849315068493,1147.0,7593.0,5483.0,1,1,1,2,12,0,0.0,0.0,1086.0,0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0838695525007312,0.625,56250.0,0.08,0.05,696.0,696.0,0.0,-34.0,-648.0,-341.0,0.0,0.0,0.0,225000.0,-221386.5,-126290.25,0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.5,696.0,696.0,-34.0,54.0,225000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4536.315,10541.115,40999.5,0.938095574221783,1.2501372118551042,-0.0,8203.5,40999.5,12.0,16.0,1086.0,668.0,821.5,7.0,28.0,0.0,1.0,1.0,0.0,0.25,0.75,0.75,0.0,24.0,16.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,17.27777777777778,311.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,22822.2,9181.2925,165263.26499999998,4536.315,14037.0
285704,0,1,0,0,0,112500.0,528633.0,21096.0,472500.0,-53.3041095890411,4628.0,4420.0,2969.0,1,1,0,2,16,0,0.0,0.0,1522.0,1,0.0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.23787006578947367,0.21281304799359857,56250.0,0.18752,0.039906702759759605,2333.0,555.0,1580642.0,2119.0,252.0,1185.5,0.0,0.0,6982.11,133523.46,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.0,1580642.0,2119.0,252.0,1185.5,0.0,0.0,133523.46,-0.0,-0.0,0.0,-0.0,-0.0,4350.15,21740.895,0.0,1.0,1.5336948102246322,-0.0,27621.0,35640.0,8.0,13.0,2081.0,194.0,1261.2,7.5,30.0,0.2,0.8,0.8,0.4,0.2,0.8,0.4,0.6,30.0,22.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,14.5,435.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,21740.895,10255.2645,307657.935,4350.15,41949.0
346550,0,1,0,1,0,270000.0,167895.0,18081.0,157500.0,-29.65753424657534,679.0,8366.0,793.0,1,1,1,3,16,1,0.0,0.0,1546.0,1,0.0,0.0,0.0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.06272517321016166,1.6081479496113642,135000.0,0.06696666666666666,0.1076923076923077,1320.0,180.0,194385.3,170.0,-10197.0,-2266.2,0.0,0.0,0.0,1305000.0,-423081.0,-211540.5,0.0,-0.0,-0.0,0.0,0.8,0.2,1.0,0.4,1320.0,760.0,45.0,54.25,1305000.0,0.0,0.0,180.0,0.0,170.0,170.0,170.0,0.0,0.0,328500.0,-0.0,-0.0,0.0,-0.0,-0.0,8099.73,31446.36,150142.5,0.8496956732116027,0.9154171599837723,-0.0,0.0,150142.5,6.0,14.0,1546.0,7.0,815.3333333333334,24.0,72.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,48.0,27.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,36.0,8.125,195.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,8099.73,8088.965625,194135.175,7841.385,28275.0
266504,0,1,1,0,0,216000.0,1350000.0,43119.0,1350000.0,-53.465753424657535,409.0,-0.0,2948.0,1,0,0,2,15,0,1.0,0.0,536.0,0,0.0,0.0,1.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.020958237253394824,0.16,216000.0,0.199625,0.03194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6097.095,25540.245,0.0,0.8256274768824307,1.2500672223716052,-8370.0,8370.0,41841.0,11.0,13.0,536.0,128.0,209.6,27.0,54.0,0.8,0.2,0.4,0.8,0.2,0.8,0.2,0.0,54.0,13.0,6.0,0.0,0.0,2.0,5.0,1.0,7.0,34.0,10.714285714285714,75.0,1.0,0.7142857142857143,-5691.285,-1742.027142857143,-12194.19,6303157.869632143,12037.815,6945.769285714286,48620.385,405.81,3153.0
416803,0,1,1,0,0,90000.0,135000.0,6750.0,135000.0,-52.463013698630135,8631.0,9635.0,2659.0,1,0,0,2,10,0,1.0,0.0,1227.0,0,0.0,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.45072849757167477,0.6666666666666666,90000.0,0.075,0.05,1392.0,118.0,354938.8,744.0,-247.0,88.2,0.0,0.0,0.0,450000.0,-114273.0,-34380.369,0.0,-0.0,-0.0,0.0,0.6,0.4,1.0,1.0,128.0,118.0,-176.0,23.666666666666668,135000.0,0.0,0.0,958.0,94178.0,744.0,296.0,520.0,0.0,0.0,450000.0,-0.0,-0.0,0.0,-0.0,-0.0,6896.79,11888.325,46962.0,1.0,1.2101361573373677,-0.0,11925.0,46962.0,10.0,16.0,2836.0,128.0,1107.0,9.333333333333334,28.0,0.0,1.0,1.0,0.75,0.25,0.25,0.5,0.25,28.0,4.0,23.0,19.0,0.0,2.0,39.0,5.375,129.0,42.0,5.5,132.0,1.0,0.875,-11664.0,-1458.28125,-34998.75,15526464.447350547,50862.195,12347.746874999999,296345.925,2.25,47327.0
302629,0,1,0,1,1,67500.0,585000.0,18868.5,585000.0,-29.931506849315067,3652.0,3531.0,3546.0,1,1,0,2,19,1,0.0,0.0,1741.0,1,0.0,0.0,1.0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.334279176201373,0.11538461538461539,22500.0,0.27953333333333336,0.032253846153846154,2482.0,1578.0,215803.66666666666,2269.0,1189.0,1559.5,0.0,0.0,1311.84,112500.0,-0.0,-0.0,0.0,-0.0,-0.0,172.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1578.0,215803.66666666666,2269.0,1189.0,1559.5,0.0,0.0,112500.0,-0.0,-0.0,0.0,-0.0,-0.0,3039.03,7705.125,15952.5,0.8681841173495195,1.0588410991636799,-0.0,2674.665,15952.5,12.0,18.0,2541.0,377.0,1276.25,10.0,40.0,0.0,1.0,1.0,0.75,0.25,0.5,1.0,0.5,40.0,2.0,42.0,0.0,0.0,2.0,9.0,0.3170731707317073,13.0,34.0,12.682926829268293,520.0,1.0,0.9512195121951219,-5389.245,-263.83609756097565,-10817.28,1379865.0462906403,7705.125,5287.555975609756,216789.795,19.395,37984.0
243911,0,1,0,0,0,225000.0,375408.0,23094.0,297000.0,-58.726027397260275,1648.0,914.0,3805.0,0,0,0,2,12,0,3.0,0.0,1706.0,0,0.0,0.0,1.0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.11873272799052507,0.5993479094744918,112500.0,0.10264,0.061517069428461836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344.475,53174.88,0.0,0.7163323782234957,1.0208278484715518,-0.0,15705.0,135000.0,9.0,17.0,2724.0,211.0,1221.4444444444443,30.0,240.0,0.8888888888888888,0.1111111111111111,0.8888888888888888,0.5555555555555556,0.0,1.0,0.3333333333333333,0.3333333333333333,210.0,1.0,89.0,2.0,2.0,6.0,14.0,0.3,63.0,38.0,4.985714285714286,1047.0,10.177713047522795,1.017976759237595,-21930.975000000002,1944.7819285714284,408404.20499999996,843852284.6583244,782610.12,21435.445285714286,4501443.51,225.0,276838.0
125174,0,0,1,0,0,135000.0,450000.0,31450.5,450000.0,-64.97260273972603,1648.0,1503.0,2701.0,0,0,0,2,11,0,0.0,0.0,835.0,0,1.0,0.0,1.0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.11873272799052507,0.3,67500.0,0.23296666666666666,0.06989,2719.0,609.0,778352.25,2171.0,-0.0,678.25,0.0,0.0,0.0,900000.0,-26689.5,-6672.375,0.0,-0.0,-0.0,201.0,0.25,0.75,1.0,0.75,609.0,609.0,-0.0,7.0,423000.0,0.0,21.0,1284.0,632616.3333333334,2171.0,174.0,904.3333333333334,0.0,0.0,900000.0,-0.0,-0.0,0.0,-0.0,-0.0,12001.995,12001.995,0.0,1.0,1.0,-0.0,0.0,199800.0,11.0,14.0,835.0,457.0,646.0,18.0,18.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,18.0,10.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,71.0,27.176470588235293,462.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,23868.765,12700.040294117647,215900.685,12001.995,10050.0
267183,0,1,1,1,1,360000.0,1080000.0,44698.5,1080000.0,-39.48219178082192,529.0,8534.0,3632.0,1,0,1,1,10,1,2.0,0.0,1900.0,0,1.0,0.0,1.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0.03670807022413434,0.3333333333333333,120000.0,0.1241625,0.0413875,1685.0,539.0,240563.66666666666,1289.0,-2018.0,-671.75,0.0,0.0,0.0,6493500.0,-5524330.5,-2768852.25,0.0,0.0,-0.0,95.0,0.75,0.25,1.0,0.5,859.0,539.0,-261.0,9.333333333333334,6493500.0,0.0,66.0,1685.0,0.0,1289.0,1289.0,1289.0,0.0,0.0,1072620.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,5.0,0.0,0.0,2.0,11.0,0.16058394160583941,22.0,30.0,2.7372262773722627,375.0,1.0,0.9781021897810219,-6750.0,-172.44525547445255,-23625.0,914393.7929368825,110610.0,6190.991605839416,848165.85,67.5,237229.0
448874,0,1,0,0,0,337500.0,1061599.5,31171.5,927000.0,-56.85205479452055,1648.0,8858.0,4245.0,0,0,0,1,13,0,0.0,0.0,788.0,0,1.0,2.0,3.0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0.11873272799052507,0.31791650240980707,168750.0,0.09236,0.02936276816256978,2316.0,83.0,1084136.2857142857,1586.0,-31111.0,-4331.285714285715,0.0,0.0,0.0,1917000.0,-1719585.0,-327573.0,0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.42857142857142855,2316.0,83.0,1586.0,337.0,1917000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6261.885,52707.24,0.0,0.9066502798023502,1.111140175914724,-0.0,15295.5,134950.5,10.0,20.0,1577.0,45.0,554.7777777777778,21.428571428571427,150.0,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.2222222222222222,114.0,1.0,49.0,4.0,4.0,7.0,7.0,0.16216216216216217,12.0,171.0,34.270270270270274,2536.0,13.269808650111909,1.2916928130512775,-13471.560000000001,15927.026959459461,1178599.995,7632488746.795427,624135.105,37864.898513513515,2802002.49,123.075,48415.0
259890,0,1,0,0,2,103500.0,454500.0,16321.5,454500.0,-32.778082191780825,937.0,1032.0,2872.0,1,1,1,2,7,0,0.0,0.0,63.0,1,0.0,2.0,3.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.07831828819792712,0.22772277227722773,25875.0,0.15769565217391304,0.03591089108910891,2578.0,47.0,317232.7428571428,2395.0,-4378.0,168.6,0.0,0.0,0.0,3825000.0,-3356352.0,-384956.1,0.0,-0.0,-0.0,0.0,0.26666666666666666,0.7333333333333333,1.0,0.8666666666666667,1101.0,47.0,359.0,6.25,3825000.0,0.0,0.0,360.0,332112.36363636365,2395.0,269.0,727.9090909090909,0.0,0.0,90000.0,-0.0,-0.0,0.0,-0.0,-0.0,4846.5,20957.985,0.0,0.8782715615668365,1.2273760800363802,-0.0,22500.0,45000.0,10.0,13.0,1407.0,63.0,530.6,18.0,126.0,0.5,0.4,0.5,0.5,0.1,0.9,0.3,0.2,126.0,1.0,73.0,0.0,0.0,2.0,1.0,0.015151515151515152,1.0,58.0,15.636363636363637,1032.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,16692.75,9215.457272727273,608220.18,4840.47,37974.0
128740,0,1,1,0,0,270000.0,1078200.0,31653.0,900000.0,-53.68767123287671,2291.0,3095.0,3095.0,1,0,0,2,10,0,0.0,0.0,1254.0,1,0.0,2.0,3.0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0.1169116146152276,0.25041736227045075,135000.0,0.11723333333333333,0.02935726210350584,782.0,413.0,68080.5,-1056.0,-1421.0,-1238.5,0.0,0.0,0.0,180000.0,-170976.24,-164871.675,0.0,-10628.325,-21256.65,0.0,1.0,0.0,1.0,0.0,782.0,413.0,-1056.0,30.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,25996.365,0.0,0.8170935980716592,1.0,-0.0,0.0,45000.0,10.0,16.0,996.0,8.0,432.625,15.0,60.0,0.625,0.125,0.375,0.625,0.125,0.875,0.0,0.0,60.0,1.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,4.555555555555555,164.0,16.77846666484582,1.6201439315713428,-0.0,1188.41125,42782.805,22938145.952571966,35373.51,19383.0,697788.0,12475.215,17051.0
258053,0,1,0,0,3,157500.0,450000.0,22500.0,450000.0,-30.742465753424657,2464.0,10106.0,3366.0,1,0,0,2,12,1,0.0,0.0,363.0,0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.2195882719900187,0.35,31500.0,0.14285714285714285,0.05,1450.0,1091.0,34950.33333333333,1268.0,-6.0,814.0,0.0,0.0,0.0,243387.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,34950.33333333333,1268.0,-6.0,814.0,0.0,0.0,243387.0,-0.0,-0.0,0.0,-0.0,-0.0,13480.74,13480.74,0.0,0.9044802416310093,0.9044802416310093,-0.0,0.0,129366.0,11.0,20.0,363.0,18.0,134.33333333333334,12.0,12.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,12.0,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,10.545454545454545,116.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,13480.74,13480.739999999998,148288.13999999998,13480.74,2107.0
169398,0,0,1,0,0,157500.0,152820.0,16344.0,135000.0,-49.583561643835615,3124.0,3609.0,451.0,1,0,0,2,11,0,4.0,0.0,966.0,0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.17261575864736434,1.0306242638398115,78750.0,0.10377142857142857,0.10694935217903416,1172.0,1148.0,288.0,-655.0,-9810.0,-5232.5,0.0,0.0,0.0,1800000.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.5,0.5,1.0,0.5,1172.0,1172.0,-655.0,15.0,1800000.0,0.0,0.0,1148.0,0.0,-9810.0,-9810.0,-9810.0,0.0,0.0,112500.0,0.0,0.0,0.0,0.0,-0.0,12257.55,12257.55,108355.5,0.8935025418382871,0.8935025418382871,-10836.0,10836.0,108355.5,16.0,16.0,966.0,966.0,966.0,12.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,20.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,12.083333333333334,145.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,12257.55,12245.917499999998,146951.00999999998,12117.96,9385.0
170898,0,0,1,0,0,171000.0,922500.0,39213.0,922500.0,-23.92054794520548,1028.0,3506.0,1099.0,1,0,1,2,13,0,0.0,0.0,844.0,1,0.0,0.0,0.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0.11774138128507616,0.18536585365853658,85500.0,0.22931578947368422,0.04250731707317073,788.0,196.0,62615.8,205.0,-1542.0,-488.75,0.0,0.0,2694.6,765000.0,-694354.5,-138870.9,0.0,-0.0,-0.0,0.0,0.4,0.6,1.0,0.6,645.0,278.0,-463.0,31.0,765000.0,0.0,0.0,196.0,89644.0,205.0,-155.0,25.0,0.0,0.0,270000.0,-0.0,-0.0,0.0,-0.0,-0.0,12850.695,50457.825,119340.0,0.9044903777619387,1.1705508474576272,-0.0,22500.0,119340.0,16.0,18.0,844.0,8.0,492.5,13.0,52.0,0.25,0.75,1.0,0.5,0.25,0.75,0.25,0.5,52.0,5.0,29.0,0.0,0.0,2.0,5.0,0.5333333333333333,16.0,45.0,10.066666666666666,302.0,1.0,0.8666666666666667,-50025.735,-6727.71,-201831.3,289590573.43697584,561074.4,48814.7775,1464443.325,432.09,14252.0
346151,0,1,0,0,0,81000.0,508495.5,20295.0,454500.0,-47.465753424657535,166.0,2732.0,876.0,1,0,0,2,10,0,0.0,0.0,1522.0,1,0.0,0.0,2.0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0.009581529581529582,0.15929344507473517,40500.0,0.25055555555555553,0.03991185762705864,2079.0,1517.0,157922.0,1806.0,1151.0,1478.5,0.0,0.0,0.0,112500.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.0,157922.0,1806.0,1151.0,1478.5,0.0,0.0,112500.0,-0.0,-0.0,0.0,-0.0,-0.0,9535.41,22500.0,0.0,0.0,1.2485872197727133,-5400.0,22500.0,51525.0,9.0,11.0,1522.0,108.0,784.2,6.5,26.0,0.4,0.4,0.2,0.8,0.2,0.8,0.2,0.0,26.0,10.0,30.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,16.23076923076923,422.0,1.0,1.0,-0.0,-0.0,-0.0,0.0,11087.955,10547.975769230768,274247.37,9512.685,22154.0
237173,0,1,0,0,2,216000.0,623749.5,26554.5,504000.0,-44.28219178082192,3215.0,5078.0,4567.0,1,0,0,3,9,0,2.0,0.0,2869.0,1,2.0,2.0,6.0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.19891109323764153,0.3462928627598098,54000.0,0.1229375,0.04257237881553412,2918.0,84.0,826125.4727272727,2584.0,-31178.0,-1334.7272727272727,0.0,0.0,5310.0,180000.0,-121392.0,-11035.636363636364,0.0,-0.0,-0.0,0.0,0.18181818181818182,0.8181818181818182,1.0,0.8181818181818182,2818.0,84.0,1694.0,319.0,180000.0,0.0,0.0,267.0,526442.6111111111,2584.0,-98.0,1644.6666666666667,0.0,0.0,168795.0,-0.0,-0.0,0.0,-0.0,-0.0,4474.89,38250.0,0.0,0.0,1.89975884244373,-0.0,53176.5,33615.0,5.0,14.0,2869.0,38.0,1320.2222222222222,11.25,90.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.6666666666666666,0.0,1.0,0.5555555555555556,0.5555555555555556,90.0,1.0,73.0,0.0,0.0,3.0,14.0,0.47368421052631576,36.0,44.0,9.75,741.0,1.0,0.9342105263157895,-10488.960000000001,-631.5092763157895,-47994.705,4732089.495377803,141629.94,12574.010131578947,955624.77,3.06,95536.0
